11D636D,2019-09-28 09:00:00.000,41.88398
11D63BB,2019-09-28 09:00:00.000,16.94429
11D63BD,2019-09-28 09:00:00.000,26.10494
11D63C2,2019-09-28 09:00:00.000,15.54211
11D63C5,2019-09-28 09:00:00.000,42.27531
11D63D0,2019-09-28 09:00:00.000,1509.4082
11D63E0,2019-09-28 09:00:00.000,35.80929
11D63E3,2019-09-28 09:00:00.000,65.90381
11D63E6,2019-09-28 09:00:00.000,5.68673
11D63F9,2019-09-28 09:00:00.000,33.22296
11D6409,2019-09-28 09:00:00.000,33.46763
11D640B,2019-09-28 09:00:00.000,48.41852
11D641E,2019-09-28 09:00:00.000,15.97853
11D6424,2019-09-28 09:00:00.000,31.90196
11D6459,2019-09-28 09:00:00.000,4.14585
11D648C,2019-09-28 09:00:00.000,26.04856
11D6495,2019-09-28 09:00:00.000,31.01639
11D6496,2019-09-28 09:00:00.000,20.79935
11D64CD,2019-09-28 09:00:00.000,20.07772
11D64E1,2019-09-28 09:00:00.000,38.27949
11D64E8,2019-09-28 09:00:00.000,42.92768
11D6500,2019-09-28 09:00:00.000,32.99496
11D657C,2019-09-28 09:00:00.000,5.2209
11D658C,2019-09-28 09:00:00.000,37.1832
11D65CC,2019-09-28 09:00:00.000,69.35688
11D65CD,2019-09-28 09:00:00.000,7.98993
11D65D0,2019-09-28 09:00:00.000,55.4824
11D65DB,2019-09-28 09:00:00.000,63.74933
11D65E6,2019-09-28 09:00:00.000,29.11593
11D65F6,2019-09-28 09:00:00.000,47.68373
11D6604,2019-09-28 09:00:00.000,76.29982
11D660D,2019-09-28 09:00:00.000,15.09785
11D6615,2019-09-28 09:00:00.000,36.53395
11D6616,2019-09-28 09:00:00.000,31.25261
11D6617,2019-09-28 09:00:00.000,25.61801
11D6628,2019-09-28 09:00:00.000,671.7483
11D6636,2019-09-28 09:00:00.000,31.4818
11D6638,2019-09-28 09:00:00.000,51.19017
11D6642,2019-09-28 09:00:00.000,5.36622
11D6643,2019-09-28 09:00:00.000,35.11251
11D6649,2019-09-28 09:00:00.000,5.43725
11D664C,2019-09-28 09:00:00.000,32.30507
11D6652,2019-09-28 09:00:00.000,32.14087
11D6653,2019-09-28 09:00:00.000,40.52899
11D6656,2019-09-28 09:00:00.000,18.16872
11D6658,2019-09-28 09:00:00.000,52.99424
11D6687,2019-09-28 09:00:00.000,59.88695
11D6694,2019-09-28 09:00:00.000,9.48119
11D6121,2019-09-28 08:45:00.000,61.49493
11D61F3,2019-09-28 08:45:00.000,54.47054
11D61F6,2019-09-28 08:45:00.000,59.05215
11D622D,2019-09-28 08:45:00.000,28.952
11D6243,2019-09-28 08:45:00.000,41.06426
11D6251,2019-09-28 08:45:00.000,53.25977
11D627F,2019-09-28 08:45:00.000,31.4254
11D62C3,2019-09-28 08:45:00.000,11.25948
11D62D1,2019-09-28 08:45:00.000,3.83074
11D6321,2019-09-28 08:45:00.000,48.81236
11D632C,2019-09-28 08:45:00.000,49.32221
11D6369,2019-09-28 08:45:00.000,48.6768
11D636D,2019-09-28 08:45:00.000,41.87987
11D63BB,2019-09-28 08:45:00.000,16.93017
11D63BD,2019-09-28 08:45:00.000,26.10479
11D63C2,2019-09-28 08:45:00.000,15.54211
11D63C5,2019-09-28 08:45:00.000,42.27525
11D63D0,2019-09-28 08:45:00.000,1509.0835
11D63E0,2019-09-28 08:45:00.000,35.7837
11D63E3,2019-09-28 08:45:00.000,65.90293
11D63E6,2019-09-28 08:45:00.000,5.68673
11D63F9,2019-09-28 08:45:00.000,33.22296
11D6409,2019-09-28 08:45:00.000,33.41996
11D640B,2019-09-28 08:45:00.000,48.38602
11D641E,2019-09-28 08:45:00.000,15.96567
11D6424,2019-09-28 08:45:00.000,31.87801
11D6459,2019-09-28 08:45:00.000,4.14551
11D648C,2019-09-28 08:45:00.000,26.04856
11D6495,2019-09-28 08:45:00.000,31.01636
11D6496,2019-09-28 08:45:00.000,20.79935
11D64CD,2019-09-28 08:45:00.000,20.07729
11D64E1,2019-09-28 08:45:00.000,38.27938
11D64E8,2019-09-28 08:45:00.000,42.92768
11D6500,2019-09-28 08:45:00.000,32.99057
11D657C,2019-09-28 08:45:00.000,5.2209
11D658C,2019-09-28 08:45:00.000,37.1734
11D65CC,2019-09-28 08:45:00.000,69.35688
11D65CD,2019-09-28 08:45:00.000,7.98993
11D65D0,2019-09-28 08:45:00.000,55.47129
11D65DB,2019-09-28 08:45:00.000,63.7492
11D65E6,2019-09-28 08:45:00.000,29.11555
11D65F6,2019-09-28 08:45:00.000,47.67555
11D6604,2019-09-28 08:45:00.000,76.29042
11D660D,2019-09-28 08:45:00.000,15.09785
11D6615,2019-09-28 08:45:00.000,36.53389
11D6616,2019-09-28 08:45:00.000,31.25232
11D6617,2019-09-28 08:45:00.000,25.6163
11D6628,2019-09-28 08:45:00.000,671.7483
11D6636,2019-09-28 08:45:00.000,31.48045
11D6638,2019-09-28 08:45:00.000,51.19017
11D6642,2019-09-28 08:45:00.000,5.36622
11D6643,2019-09-28 08:45:00.000,35.11227
11D6649,2019-09-28 08:45:00.000,5.43647
11D664C,2019-09-28 08:45:00.000,32.27602
11D6652,2019-09-28 08:45:00.000,32.14079
11D6653,2019-09-28 08:45:00.000,40.5289
11D6656,2019-09-28 08:45:00.000,18.16872
11D6658,2019-09-28 08:45:00.000,52.99385
11D6687,2019-09-28 08:45:00.000,59.8869
11D6694,2019-09-28 08:45:00.000,9.48076
11D6121,2019-09-28 08:30:00.000,61.48364
11D61F3,2019-09-28 08:30:00.000,54.4702
11D61F6,2019-09-28 08:30:00.000,58.99077
11D622D,2019-09-28 08:30:00.000,28.952
11D6243,2019-09-28 08:30:00.000,41.06364
11D6251,2019-09-28 08:30:00.000,53.25904
11D627F,2019-09-28 08:30:00.000,31.42486
11D62C3,2019-09-28 08:30:00.000,11.2515
11D62D1,2019-09-28 08:30:00.000,3.83074
11D6321,2019-09-28 08:30:00.000,48.77194
11D632C,2019-09-28 08:30:00.000,49.32178
11D6369,2019-09-28 08:30:00.000,48.6575
11D636D,2019-09-28 08:30:00.000,41.8532
11D63BB,2019-09-28 08:30:00.000,16.93017
11D63BD,2019-09-28 08:30:00.000,26.09724
11D63C2,2019-09-28 08:30:00.000,15.54211
11D63C5,2019-09-28 08:30:00.000,42.2749
11D63D0,2019-09-28 08:30:00.000,1508.5666
11D63E0,2019-09-28 08:30:00.000,35.78332
11D63E3,2019-09-28 08:30:00.000,65.89393
11D63E6,2019-09-28 08:30:00.000,5.68673
11D63F9,2019-09-28 08:30:00.000,33.22296
11D6409,2019-09-28 08:30:00.000,33.41996
11D640B,2019-09-28 08:30:00.000,48.3844
11D641E,2019-09-28 08:30:00.000,15.96567
11D6424,2019-09-28 08:30:00.000,31.86531
11D6459,2019-09-28 08:30:00.000,4.14551
11D648C,2019-09-28 08:30:00.000,26.04856
